content,owner,noteable_id,noteable_type,noteable_name,created_at,id,noteable_company_name,noteable_first_name,noteable_last_name,updated_at
"In person meeting with Josh. Internal attendees: JN and PQ. 
Discussed long-term vision of ShareTrips, working relationship, needs for approval.  Potential new placements include the following:
1) iFC
2) XU
3) SCA/PPA pop over exit units 

Detailed notes here: 
https://docs.google.com/a/intentmedia.com/document/d/1u2t4mDxyIBk2aG-ywsLTEOA6vOdSfErDPtvZa5sE91s/edit",Jonathan Naymark,64266117,SalesAccount,,2014-08-05T22:36:20Z,20949040,ShareTrips,,,2014-08-05T22:36:20Z
Scheduled catch up call with Kevin. Kevin did not show up to the call. I have been alerted that he is no longer with AirTrade International.  ,Jonathan Naymark,64266075,SalesAccount,,2014-08-08T18:25:48Z,21070562,AirTrade,,,2014-08-08T18:25:48Z
"Phone call with Phippa and Fran (July 31, 2014). Phippa and Fran are still confused with our reporting structure. Their analyst Gary is no longer with the company. Action: create a simple glossary for Phippa and Fran and annotate daily report with definitions of product funnel. 
Action completed: Aug 1, 2014 by JN",Jonathan Naymark,64266071,SalesAccount,,2014-08-08T18:44:46Z,21070926,AirFastTickets,,,2014-08-08T18:44:46Z
"Attempted to follow-up with Travis and Ian to introduce myself - have not heard back. 
(July 31, 2014)",Jonathan Naymark,64266094,SalesAccount,,2014-08-08T20:14:46Z,21079449,Gogobot,,,2014-08-08T20:14:46Z
"Share Trips logo implementation has been pushed back another week. They have removed all offending implementations, however, so that is progress! ",Jonathan Naymark,64266117,SalesAccount,,2014-08-11T14:55:59Z,21143434,ShareTrips,,,2014-08-11T14:55:59Z
"Call notes: August 11, 2014
https://docs.google.com/a/intentmedia.com/document/d/1Tzcy7ETm7ToLbn8-NatbKiPwSILe-Gof-hwJTdcr0gs/edit",Jonathan Naymark,64266084,SalesAccount,,2014-08-11T22:25:38Z,21162968,Clicksco,,,2014-08-11T22:25:38Z
Received preliminary percentage of traffic from Steve Toy - 80-85% of UK traffic would run IM ads.,Jonathan Naymark,4078278,Deal,CheapOair UK - SCA - Flight - OP - List Page,2014-08-11T23:56:10Z,21164496,,,,2014-08-11T23:56:10Z
"Meeting notes (Aug 12, 2014)
https://docs.google.com/a/intentmedia.com/document/d/1GVirM_e7C278mNygf_dVnTaXaNGrfSZMBoWuzz78AvM/edit",Jonathan Naymark,64266075,SalesAccount,,2014-08-12T21:31:42Z,21250977,AirTrade,,,2014-08-12T21:31:58Z
ShareTrips has extended the logo test until next week. No action needed at this point.,Jonathan Naymark,64266117,SalesAccount,,2014-08-13T21:43:26Z,21339793,ShareTrips,,,2014-08-13T21:43:26Z
"Maria and Meng,

As of tomorrow you will be receiving a daily report from Intent Media.  The report will be sent automatically from reporting@intentmedia.com. The data file will include raw performance data for each of the ad placement up to the previous day. The report will be sent with the title: Intent Media Airtrade International AfT Placement Data Report as of Aug 13, 2014.  

The report will look like the attached CSV file. I know that you have been renamed Travix Travel, however, internally you are still in our system as Air Trade. If you would like me to change that I can.  Please let me know.

To support your ability to digest our reporting, a couple of notes:
Right now you have one placement on each page, a rail on Budget Air and a rail on Vayama; the Ad Unit ID for both is ""<Site Name> List Page""
The placement name is ""Rail""
Our report is addidtiver. Every day new rows are added to the report measuring results from the previous day, per site and per placement. Example:
Budget Air Flight List Page - will show the results of the right rail on Budget Air.
Vayama Flight List Page, will show the results of the right rail on Vayama.
Because our report is set up for multi-placement reporting there are also rows which measure ""total list page"" per site.  As of right now these metrics are identical to the placement rows; however, if we add additional placements (i.e. an intercard) then the Total Row will look at aggregate placement results (the exception is that page views are not additive).  
The above may seem confusing so please take a look and we can set up a call to walk you through it; it is super helpful once we get into it
I have also attached a separate file and pivot table to support your analytical capabilities
The pivot table analyzes the placement data and produces a daily report looking at  all of our metrics by day on aggregate across both sites and placements.  If you're looking for trending etc... this is helpful.
If you want to keep the pivot table updated you can:
Open the daily report
Copy the new data
Paste it into the top of the raw data
Refresh the pivot table
Maria I owe you another email with placement options, will send today.

Cheers,
Jonathan 
",Jonathan Naymark,64266075,SalesAccount,,2014-08-14T15:16:02Z,21373193,AirTrade,,,2014-08-14T15:16:02Z
"Notes from call with Michael (Aug 11, 2014)
- Michael has to review QBR again to see if numbers work (he hasn't)
- They are interested in property price ads on Hotel Wiz (the opportunity is probably too small for us)
- Any new contract would have to discuss commercials (AKA rev. share)
- Search Form for booking wiz is not a huge driver for them (although it is for us); they have to be sure that our Search Form can out-monetize current product, he's not sure it can. 

IM Action Items: 
- JN to send him information on how PPA doesn't impact cannibalization
- JN to resend QBR highlight GMR for Search Form",Jonathan Naymark,64869609,Contact,,2014-08-14T18:02:08Z,21386279,"",Michael,Thomas,2014-08-14T18:02:08Z
"Share Trips is working with Booking Buddy on an Exit Unit Overlay.  
Some thoughts:
1) This new product lends credence that BB has an API - Exit Overlay looks like its custom work, can't see BB doing custom work for Share Trips as it is a tiny site although who knows.  
2) Exit Overlay is not multi-click (on Chrome). One click and it disappears. As with all BB products clicks still go directly to Booking Buddy's website where search results appear. 
3) Share Trips is also using the new BB Exit Unit - with the design that mimics ours. The new XU is multi-click and dynamic in terms of its search parameters.

The  Exit Overlay looks like this:
https://lh4.googleusercontent.com/-nyvq-gNZvaY/U-4WxkW6jMI/AAAAAAAAANA/HCdn81BSLAs/w1140-h1023-no/image.png",Jonathan Naymark,64266117,SalesAccount,,2014-08-15T14:21:19Z,21495597,ShareTrips,,,2014-08-15T14:21:19Z
Send Kit suggested launch placement documents with CPC ranges.   Document saved in document box in Base.,Jonathan Naymark,64266084,SalesAccount,,2014-08-15T14:27:05Z,21500668,Clicksco,,,2014-08-15T14:27:27Z
"Share Trips emailed (Aug 15, 2014) that they would like to pause our PPA units on their site and test other products.

Email:
https://docs.google.com/a/intentmedia.com/document/d/1Ov0LDAISs67kPuWEMPV0v_z5xzDvMGvWRKtjIpo6kIM/edit",Jonathan Naymark,64266117,SalesAccount,,2014-08-15T15:43:27Z,21502470,ShareTrips,,,2014-08-15T15:43:27Z
Today was the first day that AirTrade received their daily report. ,Jonathan Naymark,64266075,SalesAccount,,2014-08-15T17:06:59Z,21508821,AirTrade,,,2014-08-15T17:06:59Z
"Sharique at Fareportal has requested an aging report for financial statements.  See email below.
~~~~~~~~~~~~
Hi Lynne,
 
It has been identified that the payments received on MoM basis are not matching with actual “Rev. Shr. $, Click Basis”

Let’s say for the month of Feb’14, the net revenue is $18,681.21 but there is no payment which reflects the exact amount.

We understand that you are releasing the payments according to the rev. share amount of the cash collected from the advertisers.
Appreciate if you could share the breakup which reflects MoM basis net revenue vs payment and leftover amount for each site.
It will give us clear information as in how much amount belongs to which site/month. I believe we will receive $18,681.21 even if the payments are split into two checks?
 
Thanks,
Sharique M.
",Jonathan Naymark,64266092,SalesAccount,,2014-08-18T15:34:25Z,21665663,Fareportal,,,2014-08-18T15:34:25Z
"Reply to Josh re. turning off ads.

https://docs.google.com/a/intentmedia.com/document/d/1Cyp1LG3cD565VhVsOrsmPL4oOlYouKe1ttUt35tboiA/edit
",Jonathan Naymark,64266117,SalesAccount,,2014-08-18T15:49:09Z,21666142,ShareTrips,,,2014-08-18T15:58:45Z
Tara is leaving Oversee.  Our new primary contact is: Tigran Mekikian.  I have made a new contact card and added him to the daily report recipient list. ,Jonathan Naymark,64266111,SalesAccount,,2014-08-19T22:36:17Z,21729743,Oversee.net,,,2014-08-19T22:36:17Z
"Call notes with Josh Skoko re. running PPA along with competitive products

https://docs.google.com/a/intentmedia.com/document/d/1C4E_pju3OT2k_0q2QrZTJLpgbXrUx-wR1jEfGzmOVAI/edit",Jonathan Naymark,64266117,SalesAccount,,2014-08-19T23:01:38Z,21730902,ShareTrips,,,2014-08-19T23:01:38Z
"Sharique from Fareportal emailed requesting more information on our payment methodology.  Followed up with an aging report (Aug 20, 2014).  Next steps is to organize a meeting with Sharique and Aditi to fully go through aging report.",Jonathan Naymark,64266092,SalesAccount,,2014-08-22T15:16:07Z,21905671,Fareportal,,,2014-08-22T15:16:07Z
"Followed up with Maria and Meg to ensure they were receiving the daily placement report and were able to understand its content.

Maria replied and said they were receiving it and had no further follow-up questions.  No further action needed.",Jonathan Naymark,64266075,SalesAccount,,2014-08-22T20:24:12Z,21921874,AirTrade,,,2014-08-22T20:24:12Z
"8/22/2014 Internal Meeting on ShareTrips discussion: 

Noreen - more broadly can we not let a competitor test the PPA product at the same time as they test another product?

Messaging - our PPA product is very new; you’re not going to learn anything meaningful because we aren’t at scale, we don’t have an auction; in the short-term it's going to create confusion for advertisers and its not the right test to do because we’re not there. 

The only way that we can sell against Booking Buddy’s PPA product is developing the ancillary services - the auction, MVT, management of product.  Right now its not a fair apples to apples comparison because our CPC’s are below Booking Buddy’s/Trip Advisor

Messaging for Search Compare and Exit Units - We don’t have the solution today for what you want (i.e. a self service option). Our bar for implementing Exit Units for Search COmpare is $200,000.  ShareTrips is too small and we understand that an API is not the right solution for you either.

We would love to help you out and our products don’t meet your needs, we’d love your feedback and support - but we understand why you’re doing what you’re doing.  Right now we don’t have the solution for you, but hopefully we can work together in the near future.

Next Steps:
1) Noreen will follow up and connect
2) Jonathan will follow up every ",Jonathan Naymark,64266117,SalesAccount,,2014-08-22T20:26:23Z,21921901,ShareTrips,,,2014-08-22T20:26:23Z
