Placement,Category,Region,Country,Pub Tier,Deal Owner,Publisher,Site,Product,Path,Ad Unit Type,Close Date,Close Year,Close Quarter,Close Month,# of Deals Closed,Adj. Launch Date,Launch Year,Launch Quarter,Launch Month,Non-Prob. Adj. Scope ($),Probability,FY2015E ($),FY2015E Exit Run rate ($),Monthly Revenue,Date
N. America Package SCA Strategic iFC,Installed Base,N. America,United States,Strategic,n/a,Unnamed,iFC,SCA,Package,iFC,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America Package SCA Strategic MFI,Installed Base,N. America,United States,Strategic,n/a,Unnamed,MFI,SCA,Package,MFI,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America Package SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,n/a,Unnamed,On-Page,SCA,Package,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America Package SCA Strategic Search Form,Installed Base,N. America,United States,Strategic,n/a,Unnamed,Search Form,SCA,Package,Search Form,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America PPA Lite,Installed Base,N. America,United States,Lite,n/a,Unnamed,Other Installed Base,PPA,Hotel,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,427,0.00,462,572,37,9/1/15
N. America PPA Strategic,Installed Base,N. America,United States,Strategic,n/a,Unnamed,Other Installed Base,PPA,Hotel,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,3302,0.00,3573,4425,283,9/1/15
N. America SSN Hotels Lite,Installed Base,N. America,United States,Lite,n/a,Unnamed,Other Installed Base - Hotels,SSN,Hotel,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America SSN Hotels Packages,Installed Base,N. America,United States,Strategic,n/a,Unnamed,Other Installed Base - Packages,SSN,Package,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America SSN Hotels Packages,Installed Base,N. America,United States,Strategic,n/a,Unnamed,Other Installed Base - Packages,SSN,Package,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America SSN Hotels Strategic,Installed Base,N. America,United States,Strategic,n/a,Unnamed,Other Installed Base - Hotels,SSN,Hotel,0,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,0,0.00,0,0,0,9/1/15
N. America Unnamed PPA,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,0,PPA,Hotel,0,1/1/15,2015,1,1,2,4/1/15,2015,2,4,0,1.00,320498,1326190,35814,9/1/15
N. America Unnamed SCA Car Exit Unit,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Exit Unit,SCA,Car,Exit Unit,4/15/15,2015,2,4,0.2,7/14/15,2015,3,7,0,1.00,2233,11750,259,9/1/15
N. America Unnamed SCA Car iFC,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,iFC,SCA,Car,iFC,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Car On-Page,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,On-Page,SCA,Car,On Page,4/15/15,2015,2,4,0.2,7/14/15,2015,3,7,0,1.00,3721,19583,432,9/1/15
N. America Unnamed SCA Car Search Form,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Search Form,SCA,Car,Search Form,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Flight Exit Unit,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Exit Unit,SCA,Flight,Exit Unit,1/1/15,2015,1,1,1,4/1/15,2015,2,4,0,1.00,121649,460063,16126,9/1/15
N. America Unnamed SCA Flight iFC,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,iFC,SCA,Flight,iFC,1/1/15,2015,1,1,0,4/1/15,2015,2,4,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Flight On-Page,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,On-Page,SCA,Flight,On Page,1/1/15,2015,1,1,1,4/1/15,2015,2,4,0,1.00,188380,693193,25020,9/1/15
N. America Unnamed SCA Flight Search Form,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Search Form,SCA,Flight,Search Form,1/1/15,2015,1,1,0,4/1/15,2015,2,4,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Hotel Exit Unit,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Exit Unit,SCA,Hotel,Exit Unit,1/1/15,2015,1,1,2,4/1/15,2015,2,4,0,1.00,109037,444162,12595,9/1/15
N. America Unnamed SCA Hotel iFC,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,iFC,SCA,Hotel,iFC,1/1/15,2015,1,1,0,4/1/15,2015,2,4,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Hotel On-Page,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,On-Page,SCA,Hotel,On Page,1/1/15,2015,1,1,2,4/1/15,2015,2,4,0,1.00,110739,436796,12755,9/1/15
N. America Unnamed SCA Hotel Search Form,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Search Form,SCA,Hotel,Search Form,1/1/15,2015,1,1,0,4/1/15,2015,2,4,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Package Exit Unit,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Exit Unit,SCA,Package,Exit Unit,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Package iFC,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,iFC,SCA,Package,iFC,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Package On-Page,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,On-Page,SCA,Package,On Page,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SCA Package Search Form,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,Search Form,SCA,Package,Search Form,4/15/15,2015,2,4,0,7/14/15,2015,3,7,0,1.00,0,0,0,9/1/15
N. America Unnamed SSN,Unnamed,N. America,United States,n/a,Unnamed,Unnamed,0,SSN,Hotel,0,1/1/15,2015,1,1,1,4/1/15,2015,2,4,0,1.00,236836,934167,27278,9/1/15
On the Beach - SCA - Flight - Exit Unit,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,On the Beach Ltd,On the Beach,SCA,Flight,Exit Unit,1/4/15,2015,1,1,0.4,4/4/15,2015,2,4,100000,0.35,25745,28000,3803,9/1/15
On the Beach - SCA - Flight - On Page,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,On the Beach Ltd,On the Beach,SCA,Flight,On Page,1/4/15,2015,1,1,0.4,4/4/15,2015,2,4,55000,0.35,15493,19250,2205,9/1/15
On the Beach - SCA - Hotel - Exit Unit,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,On the Beach Ltd,On the Beach,SCA,Hotel,Exit Unit,1/4/15,2015,1,1,0.4,4/4/15,2015,2,4,160000,0.35,33690,44800,4013,9/1/15
On the Beach - SCA - Hotel - On Page,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,On the Beach Ltd,On the Beach,SCA,Hotel,On Page,1/4/15,2015,1,1,0.4,4/4/15,2015,2,4,85000,0.35,17601,29750,2006,9/1/15
OneTravel - SCA - Car - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Car,On Page,11/30/15,2015,4,11,0,2/28/16,2016,1,2,70000,0.10,0,7000,0,9/1/15
OneTravel - SCA - Car - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Car,Exit Unit,11/30/15,2015,4,11,0,2/28/16,2016,1,2,40000,0.10,0,3200,0,9/1/15
OneTravel - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Hotel,On Page,8/2/15,2015,3,8,0,10/31/15,2015,4,10,220000,0.10,1101,22000,0,9/1/15
OneTravel - SCA - Hotel - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Hotel,Exit Unit,4/4/15,2015,2,4,0,7/3/15,2015,3,7,410000,0.10,10054,32800,1016,9/1/15
OneTravel - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Package,On Page,10/2/15,2015,4,10,0,12/31/15,2015,4,12,50000,0.10,5,5000,0,9/1/15
OneTravel - SCA - Package - XU,Installed Base Growth,N. America,United States,Strategic,Jonathan Naymark,Fareportal,OneTravel,SCA,Package,Exit Unit,8/30/15,2015,3,8,0,11/28/15,2015,4,11,110000,0.10,289,8800,0,9/1/15
Opodo - SCA - Flight - OP - List Page,Installed Base Growth,Europe,United Kingdom,Lite,Lynne Hamilton,eDreams Odigeo,Opodo,SCA,Flight,On Page,12/1/14,2014,4,12,1,3/1/15,2015,1,3,300000,0.95,236013,285000,29382,9/1/15
Opodo - SCA - Flight - XU,Installed Base Growth,Europe,United Kingdom,Lite,Lynne Hamilton,eDreams Odigeo,Opodo,SCA,Flight,Exit Unit,4/15/15,2015,2,4,0.3,7/14/15,2015,3,7,180000,0.25,17233,36000,2200,9/1/15
Orbitz - PPA - Hotel - Mobile Web,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,PPA,Hotel,Mobile Web,5/31/15,2015,2,5,0.8,8/29/15,2015,3,8,1030000,0.75,183088,772500,32907,9/1/15
Orbitz - PPA - Hotel - OP - Details Page,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,PPA,Hotel,On Page,3/2/15,2015,1,3,0.3,5/31/15,2015,2,5,1325000,0.25,166850,331250,25399,9/1/15
Orbitz - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,PPA,Hotel,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,1256289,1.00,2899074,4769518,284439,9/1/15
Orbitz - SCA - Car - OP - List Page,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Car,On Page,4/2/15,2015,2,4,0.4,7/1/15,2015,3,7,285196,0.35,30717,99819,3439,9/1/15
Orbitz - SCA - Car - XU,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Car,Exit Unit,4/2/15,2015,2,4,0.4,7/1/15,2015,3,7,165754,0.35,14282,46411,1599,9/1/15
Orbitz - SCA - Flight - Mobile App,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,Mobile App,5/2/15,2015,2,5,0,7/31/15,2015,3,7,155000,0.10,4191,15500,635,9/1/15
Orbitz - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,1884162,1.00,1764774,1786290,146309,9/1/15
Orbitz - SCA - Flight - OP - Mobile Web,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,Mobile Web,4/30/15,2015,2,4,0.8,7/29/15,2015,3,7,806239,0.75,203963,604679,37146,9/1/15
Orbitz - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,Exit Unit,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,3610336,1.00,2388543,2649026,216974,9/1/15
Orbitz - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Package,On Page,7/31/15,2015,3,7,0,10/29/15,2015,4,10,298344,0.10,1907,29834,0,9/1/15
Orbitz - SCA - Package - XU,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Package,Exit Unit,7/31/15,2015,3,7,0,10/29/15,2015,4,10,621572,0.10,3179,49726,0,9/1/15
Orbitz - SSN - Hotel - Mobile Web,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,645746,1.00,544563,544563,36084,9/1/15
Orbitz - SSN - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,170695,1.00,223194,236091,15644,9/1/15
Orbitz - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,1444160,1.00,1648915,1648915,109262,9/1/15
Orbitz - SSN - Hotel - OP - Mobile App,Installed Base Growth,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,Mobile App,1/30/15,2015,1,1,0.3,4/30/15,2015,2,4,130000,0.25,16668,32500,2154,9/1/15
Orbitz - SSN - Package - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Package,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,641023,1.00,686787,685684,45436,9/1/15
PPN - PPA - Hotel - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Priceline Partner Network,PPN,PPA,Hotel,On Page,12/5/14,2014,4,12,0,3/5/15,2015,1,3,8380000,0.00,0,0,0,9/1/15
PPN - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,Exit Unit,3/5/15,2015,1,3,0,6/3/15,2015,2,6,2900000,0.00,0,0,0,9/1/15
PPN - SCA - Hotel - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Priceline Partner Network,PPN,SCA,Hotel,On Page,3/5/15,2015,1,3,0,6/3/15,2015,2,6,2000000,0.00,0,0,0,9/1/15
Priceline.com - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Priceline.com,Priceline.com,SCA,Flight,Exit Unit,1/4/15,2015,1,1,0.4,4/4/15,2015,2,4,3700000,0.35,603063,1036000,86563,9/1/15
RatesToGo - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",RatesToGo,SSN,Hotel,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,6209,1.00,8452,8452,560,9/1/15
Rome2rio - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,Exit Unit,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,860000,0.25,32896,172000,7186,9/1/15
Rome2rio - SCA - Flight - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Rome2rio,Rome2rio,SCA,Flight,On Page,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,1000000,0.25,42262,250000,9232,9/1/15
Room77 - PPA - Hotel - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Room 77,Room77,PPA,Hotel,On Page,12/5/14,2014,4,12,0.8,3/5/15,2015,1,3,218000,0.75,143771,163500,13929,9/1/15
Room77 - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Room 77,Room77,SCA,Hotel,Exit Unit,12/5/14,2014,4,12,0.8,3/5/15,2015,1,3,30000,0.75,12154,18000,1239,9/1/15
Room77 - SCA - Hotel - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Room 77,Room77,SCA,Hotel,On Page,12/5/14,2014,4,12,0.8,3/5/15,2015,1,3,45000,0.75,20004,33750,1916,9/1/15
RoomerTravel - SCA - Hotel - iFC,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,RoomerTravel,Roomer,SCA,Hotel,iFC,12/9/14,2014,4,12,1,3/9/15,2015,1,3,576432,0.90,716831,518789,69968,9/1/15
RoomerTravel - SCA - Hotel - OP - Details Page,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,RoomerTravel,Roomer,SCA,Hotel,On Page,11/8/14,2014,4,11,1,2/6/15,2015,1,2,45000,0.90,24069,40500,2069,9/1/15
RoomerTravel - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,RoomerTravel,Roomer,SCA,Hotel,On Page,11/8/14,2014,4,11,1,2/6/15,2015,1,2,85000,0.90,45463,76500,3909,9/1/15
RoomerTravel - SCA - Hotel - XU,Installed Base Growth,N. America,United States,Lite,Jonathan Naymark,RoomerTravel,Roomer,SCA,Hotel,Exit Unit,12/6/14,2014,4,12,1,3/6/15,2015,1,3,395000,0.90,172138,284400,17619,9/1/15
SkyScanner - SCA - Flight - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,Exit Unit,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,800000,0.25,30601,160000,6684,9/1/15
SkyScanner - SCA - Flight - iFC,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,iFC,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,1200000,0.25,26358,300000,7225,9/1/15
SkyScanner - SCA - Flight - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Flight,On Page,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,1200000,0.25,50715,300000,11078,9/1/15
SkyScanner - SCA - Hotel - Exit Unit,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,Exit Unit,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,900000,0.25,30240,180000,6195,9/1/15
SkyScanner - SCA - Hotel - iFC,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,iFC,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,1700000,0.25,155441,425000,31844,9/1/15
SkyScanner - SCA - Hotel - On Page,BD Pipeline,N. America,United States,n/a,Noreen Henry,Skyscanner Ltd.,SkyScanner,SCA,Hotel,On Page,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,500000,0.25,17321,125000,3548,9/1/15
Thomas Cook - SSN - Hotel - On Page,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,Thomas Cook,Thomas Cook,SSN,Hotel,On Page,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,83000,0.25,2778,20750,569,9/1/15
Thomas Cook - SSN - Package - On Page,BD Pipeline,Europe,United Kingdom,n/a,Noreen Henry,Thomas Cook,Thomas Cook,SSN,Package,On Page,6/3/15,2015,2,6,0.3,9/1/15,2015,3,9,1230000,0.25,53691,307500,11391,9/1/15
Travelocity - PPA - Hotel - OP - Details Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,PPA,Hotel,On Page,11/3/14,2014,4,11,0.8,2/1/15,2015,1,2,4310000,0.75,2848878,3232500,247855,9/1/15
Travelocity - PPA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,PPA,Hotel,On Page,11/3/14,2014,4,11,0.8,2/1/15,2015,1,2,4100000,0.75,2710070,3075000,235778,9/1/15
Travelocity - SCA - Car - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Car,On Page,5/31/15,2015,2,5,1,8/29/15,2015,3,8,320000,0.50,26275,160000,5334,9/1/15
Travelocity - SCA - Car - XU,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Car,Exit Unit,5/31/15,2015,2,5,1,8/29/15,2015,3,8,420000,0.50,27589,168000,5601,9/1/15
Travelocity - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Flight,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,2444987,1.00,3058554,3058554,250517,9/1/15
Travelocity - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Flight,Exit Unit,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,3025842,1.00,2531362,2807420,229947,9/1/15
Travelocity - SCA - Hotel - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Hotel,On Page,1/31/15,2015,1,1,0,5/1/15,2015,2,5,1300000,0.10,51094,130000,6643,9/1/15
Travelocity - SCA - Hotel - XU - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Hotel,Exit Unit,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,1270941,1.00,991917,1101720,73044,9/1/15
Travelocity - SCA - Package - OP - List Page,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Package,On Page,9/30/15,2015,3,9,1,12/29/15,2015,4,12,250000,0.50,360,125000,0,9/1/15
Travelocity - SCA - Package - XU,Installed Base Growth,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Package,Exit Unit,9/30/15,2015,3,9,1,12/29/15,2015,4,12,910000,0.50,1048,364000,0,9/1/15
Travelocity.ca - SCA - Flight - OP - List Page,Installed Base,N. America,Canada,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity.ca,SCA,Flight,On Page,Installed Base,Installed Base,Installed Base,Installed Base,n/a,Installed Base,Installed Base,Installed Base,Installed Base,131398,1.00,156563,156563,12824,9/1/15
